	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
9	251	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	35
10	473	0	2	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	2	0	118
11	579	7	3	0	2	1	0	1	1	0	0	0	0	2	8	0	2	1	4	0	186
12	779	7	5	0	1	0	0	0	0	1	1	1	1	5	10	1	21	2	6	1	264
13	895	5	5	1	2	2	4	0	0	0	1	4	1	26	5	6	13	0	11	1	301
14	970	6	5	0	1	0	3	0	0	1	0	1	0	19	2	5	26	0	15	6	340
15	992	1	7	0	1	1	1	2	1	1	1	0	1	25	5	11	22	1	26	4	323
16	1130	2	5	0	4	1	9	0	0	0	0	0	0	18	6	4	25	3	26	3	328
17	1030	5	2	3	0	1	2	1	2	1	3	1	1	16	6	10	11	1	19	5	366
18	1022	9	6	0	3	4	2	0	0	1	1	0	2	24	6	7	18	4	25	4	372
19	1030	1	9	0	1	1	2	1	0	1	4	1	0	16	6	15	16	3	22	4	378
20	1032	6	7	0	6	2	2	0	1	2	0	0	0	12	6	12	19	2	19	9	385
21	1032	8	5	0	1	2	8	0	0	1	1	0	0	19	3	10	22	3	14	3	354
22	1028	2	5	1	1	1	5	0	0	2	1	3	0	13	7	15	19	2	20	5	350
23	1027	6	5	1	1	0	3	0	1	0	1	1	2	18	7	11	30	2	16	6	351
24	1037	3	7	0	4	1	2	1	0	0	0	0	1	26	4	15	18	2	17	7	354
25	1000	4	3	0	2	3	0	0	0	0	2	1	1	23	4	9	20	4	24	4	365
26	1021	3	5	2	1	0	2	1	0	1	1	0	0	18	7	7	16	1	22	8	354
27	968	5	8	0	4	2	4	0	0	0	0	0	2	22	12	12	23	3	16	9	384
28	1123	1	4	1	1	1	4	0	0	2	2	0	2	20	10	6	22	2	17	7	343
29	1096	9	4	0	0	0	4	0	0	0	0	0	0	32	7	15	20	4	22	5	368
30	998	5	5	0	0	1	2	1	0	0	0	0	1	18	5	14	18	2	16	5	392
31	1033	5	5	1	0	1	3	0	0	0	0	1	0	16	9	6	26	2	30	8	363
32	1056	9	6	1	3	2	4	1	1	0	0	1	0	24	10	8	19	1	23	6	425
33	1034	7	5	0	0	1	8	2	1	0	0	1	0	20	7	17	20	4	23	2	442
34	1121	2	6	0	2	3	7	0	0	0	2	0	0	18	6	12	23	3	20	3	423
35	1058	6	8	0	2	2	5	0	1	0	0	1	1	26	6	12	21	1	19	4	392
36	1071	5	5	0	2	1	3	0	0	1	0	0	0	27	10	16	29	2	23	8	443
37	1091	4	7	1	1	3	6	1	0	0	3	2	0	20	7	13	12	4	17	4	399
38	972	4	6	0	2	1	3	0	1	0	2	0	0	14	8	9	21	4	20	8	392
39	1061	5	2	0	3	0	6	0	0	1	4	0	1	21	3	12	14	4	25	3	372
40	1046	6	3	0	0	2	2	1	0	0	1	1	1	32	9	17	16	3	25	6	402
41	988	5	5	1	2	1	8	0	0	0	0	0	0	18	9	18	12	4	21	7	393
42	1027	6	7	0	1	2	4	2	2	1	0	1	1	25	9	23	19	4	17	2	416
43	995	7	6	0	1	0	4	0	1	0	0	0	0	22	8	22	10	2	22	5	405
44	945	7	7	1	1	0	4	1	0	0	2	1	0	23	14	17	9	3	11	4	408
45	990	3	5	0	0	0	5	0	0	0	1	0	1	34	13	15	19	4	17	7	382
46	1004	5	8	1	1	2	4	0	0	1	2	1	1	20	11	15	17	2	17	5	370
47	951	9	3	1	1	1	3	1	0	0	1	1	0	19	9	10	18	8	22	3	381
48	1018	3	2	0	2	1	8	0	3	1	1	0	0	16	9	11	14	3	19	9	318
49	945	3	6	0	3	2	4	2	1	1	2	0	1	23	4	12	18	2	15	10	339
50	927	0	8	0	0	3	4	1	1	0	4	0	0	29	5	9	17	2	15	7	320
51	855	2	7	0	3	2	2	1	0	0	0	1	0	26	7	7	16	8	14	3	341
52	870	5	6	0	0	0	3	0	1	1	0	0	0	18	10	14	9	4	12	10	308
53	878	4	1	0	2	1	6	2	0	1	1	0	0	26	4	14	14	4	11	8	282
54	846	4	3	2	3	1	5	0	0	0	1	0	0	26	7	8	13	0	18	6	285
55	808	3	5	0	3	1	6	1	2	0	1	0	0	21	5	20	13	2	16	5	264
56	846	1	2	0	2	1	2	0	1	0	2	1	0	25	7	12	10	2	15	1	327
57	730	2	4	0	0	2	4	0	1	0	2	0	0	20	1	10	15	0	14	2	278
58	778	6	7	1	1	2	6	0	0	0	1	0	0	14	7	9	11	1	16	5	261
59	701	1	2	0	4	2	2	0	0	0	0	0	1	17	7	9	8	0	10	3	242
60	741	3	5	0	0	1	5	0	0	0	2	0	2	12	4	9	4	0	11	0	247
61	753	2	4	1	1	1	1	0	1	0	0	1	0	16	4	9	13	0	12	3	278
62	648	3	2	0	2	3	4	0	0	1	1	0	0	20	8	4	12	0	10	6	207
63	691	3	6	0	0	1	2	0	0	0	1	1	0	13	3	8	5	0	18	3	218
64	570	0	2	0	1	3	1	0	0	0	0	0	0	13	2	3	5	0	12	5	118
65	396	0	2	0	1	1	1	0	0	1	0	1	0	11	5	5	2	0	6	2	97
66	284	0	0	1	1	0	1	0	0	0	2	0	0	9	0	0	0	0	0	0	57
67	141	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8
68	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
69	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
70	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
