	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	242	1	0	1	0	0	0	1	0	1	2	0	0	0	1	5	3	0	1	1	186
2	464	0	1	0	0	3	5	5	0	2	0	3	2	5	1	8	2	1	2	6	442
3	922	2	3	5	1	3	7	10	6	6	2	5	2	9	7	13	8	6	6	6	1883
4	1205	2	5	3	5	17	6	7	15	7	17	6	4	13	7	18	6	11	4	8	2716
5	1569	6	1	4	4	8	13	4	12	4	5	12	8	6	3	16	10	14	12	11	2583
6	1995	4	5	1	4	11	6	5	4	5	4	10	9	5	36	6	6	3	11	10	2446
7	2057	4	2	4	3	6	9	4	1	3	6	6	1	12	6	11	6	12	2	5	1274
8	2103	6	5	2	0	1	7	1	4	2	2	2	3	5	10	7	7	1	3	4	707
9	2257	7	3	1	0	0	5	2	2	3	3	1	1	8	11	16	5	0	1	14	542
10	2163	7	6	0	0	1	4	1	1	0	1	2	3	15	13	2	8	1	4	14	726
11	2259	12	2	3	1	2	5	4	2	5	3	4	4	11	10	5	13	1	4	5	611
12	2200	17	7	0	0	2	5	5	2	3	2	4	1	15	9	5	10	5	4	5	520
13	2127	12	2	1	1	3	5	4	3	1	1	1	2	16	6	2	16	5	2	3	434
14	2265	14	5	1	3	2	4	2	2	3	2	5	0	16	3	2	10	3	2	2	438
15	2298	10	2	1	1	1	0	4	4	1	2	4	1	19	4	8	11	3	8	5	380
16	2321	11	2	0	0	2	4	2	2	5	3	1	3	23	4	1	13	8	7	4	412
17	2198	13	7	0	0	4	3	0	4	2	1	3	1	12	12	3	15	0	6	2	380
18	2330	24	3	1	1	2	2	2	1	0	6	4	1	9	8	1	20	0	10	6	368
19	2359	15	7	1	0	3	3	7	1	2	3	4	0	7	6	3	14	0	8	2	391
20	2324	20	7	2	2	0	2	2	4	3	3	4	3	7	7	4	7	0	8	3	372
21	2352	17	6	2	0	8	7	2	2	10	7	4	3	16	3	1	15	0	4	11	395
22	2517	3	2	1	0	2	4	3	1	2	2	1	4	3	7	3	17	0	5	3	426
23	2491	15	3	0	0	1	2	1	2	3	3	2	8	12	8	1	14	0	6	3	423
24	2912	8	4	0	0	1	4	3	1	1	2	3	5	13	4	5	11	0	4	3	414
25	2227	15	1	2	2	2	3	4	1	3	0	1	0	14	4	3	18	0	5	2	412
26	2493	15	4	1	1	2	1	0	2	3	3	2	2	12	6	1	11	1	9	3	411
27	2550	12	3	0	2	2	4	0	3	4	0	3	3	14	10	1	12	0	7	6	396
28	2545	17	4	2	1	2	3	0	2	8	3	2	2	11	8	3	16	0	6	2	393
29	2337	10	6	0	0	3	0	0	1	6	1	1	4	12	6	2	5	0	4	4	384
30	2299	12	6	2	2	3	0	3	2	7	0	4	2	6	3	6	5	0	4	8	349
