	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	1995	4	4	4	2	5	4	6	5	7	3	3	1	12	5	7	8	9	3	16	2105
2	3739	1	2	4	7	4	8	6	3	5	4	5	1	30	8	4	5	9	5	5	2026
3	5066	0	8	9	6	5	7	8	2	6	6	4	5	21	4	2	17	10	9	2	1950
4	9085	5	2	2	1	4	4	3	2	1	6	0	4	19	4	2	14	10	4	1	1046
5	6234	0	5	3	1	5	5	2	1	4	1	0	0	20	0	2	10	16	2	0	593
6	7344	3	1	3	3	9	3	2	0	0	1	0	1	24	0	0	4	7	4	1	698
7	9840	2	0	4	0	2	4	1	0	1	5	0	0	24	2	0	9	15	1	1	627
8	7326	3	2	3	1	2	2	0	0	0	0	0	0	23	1	0	5	12	2	1	405
9	5862	2	5	1	0	5	6	1	0	0	10	0	0	19	1	0	4	12	0	1	409
10	7295	0	3	1	0	5	4	0	0	0	6	0	0	35	1	0	11	16	1	1	400
11	3468	1	2	5	1	5	3	2	0	1	7	0	0	19	0	0	6	19	3	0	344
12	2336	0	4	4	0	3	5	2	0	0	11	0	0	29	2	0	4	18	3	2	384
13	2178	2	1	5	0	2	3	0	0	0	9	0	0	36	0	0	8	12	2	0	342
14	1568	2	0	5	1	1	9	0	0	0	4	0	0	20	0	0	11	11	1	0	378
15	1399	2	1	0	0	0	5	1	0	0	8	0	0	25	1	0	11	16	0	1	310
16	1440	1	0	4	1	3	3	0	0	0	15	0	0	23	2	0	6	15	0	0	348
17	1377	1	6	1	0	3	4	0	0	0	4	0	0	28	3	1	5	11	0	0	347
18	1319	2	1	1	3	5	1	0	0	0	10	0	0	24	2	0	2	22	2	0	350
19	1373	2	4	4	1	3	3	0	1	1	5	1	0	20	2	0	5	13	3	0	348
20	1344	4	2	5	1	5	4	0	0	2	10	0	0	19	2	0	6	16	1	1	355
21	1323	3	6	3	2	5	6	0	0	1	6	0	0	29	0	0	7	11	0	0	320
22	1697	0	1	0	1	5	6	0	0	0	9	1	1	16	1	0	5	11	1	0	340
23	1482	1	6	4	1	0	3	0	0	0	6	0	1	24	1	0	7	15	0	0	330
24	1332	2	6	5	1	8	1	1	1	1	9	0	0	32	0	1	4	9	1	1	373
25	1381	2	2	6	0	2	2	0	0	0	6	1	1	25	2	0	5	13	2	2	344
26	1183	1	5	1	0	5	2	0	0	1	14	0	0	17	0	0	6	8	1	0	324
27	1253	0	4	2	1	3	8	0	0	0	5	0	0	25	1	1	6	15	3	0	342
28	1272	0	2	2	0	0	5	0	0	1	12	0	1	24	1	0	6	9	4	0	337
29	1244	2	4	1	0	2	6	0	0	0	4	0	0	26	1	2	2	12	0	1	348
30	1273	0	2	2	0	4	4	0	0	2	10	0	0	18	1	0	3	18	1	0	343
31	1238	2	4	2	0	4	1	0	0	0	11	1	0	21	0	0	12	10	2	1	380
32	1275	2	1	4	1	4	4	1	0	0	15	0	0	23	0	1	4	17	2	1	416
33	1252	0	4	6	0	3	5	0	0	0	6	0	0	25	0	5	5	21	1	0	372
34	1233	0	4	3	1	3	8	0	0	0	7	0	0	20	0	0	6	19	4	2	362
35	1272	6	6	3	1	5	5	1	0	0	5	1	1	22	1	0	7	19	2	0	342
36	1339	3	6	3	1	5	5	0	0	1	8	0	1	24	3	0	8	18	0	3	386
37	1233	1	3	3	1	2	9	0	0	0	9	2	0	24	1	0	5	13	1	1	363
38	1172	1	3	5	1	2	3	0	0	0	7	0	0	19	1	0	7	16	1	1	366
39	1182	0	2	1	3	0	8	0	0	0	7	0	1	21	0	0	2	13	2	2	351
40	1252	0	6	2	0	3	6	1	0	1	9	1	0	28	0	0	3	16	0	1	327
41	1155	0	2	5	0	3	7	1	0	0	10	0	0	19	3	0	2	18	0	0	370
42	1186	1	4	3	0	5	5	3	0	0	19	0	0	25	1	0	5	12	2	1	365
43	1262	1	4	3	0	1	4	0	0	0	10	0	0	24	0	0	5	17	0	0	360
