	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6
12	1178	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	19
13	1012	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10
14	881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	18
15	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
16	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
17	1071	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	21
18	1298	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	21
19	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	24
20	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	19
21	1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17
22	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
23	1469	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	8
24	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	20
25	1558	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	19
26	1792	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19
27	1745	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	15
28	1776	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	24
29	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
30	1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	25
31	1859	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	18
32	1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	22
33	2010	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17
34	1919	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	25
35	1937	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	23
36	1920	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	25
37	1858	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	19
38	1980	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	15
39	1834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	26
40	1809	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17
41	1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
42	1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17
43	1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
44	1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
45	1727	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	22
46	1664	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	15
47	1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	22
48	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
49	1537	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14
50	1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	17
51	1411	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	15
52	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	15
53	1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	16
54	1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17
55	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17
56	1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
57	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18
58	923	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	10
59	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8
60	656	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	16
61	512	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	33
62	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
63	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
64	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7
65	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16
66	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
67	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
68	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
