	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	48
3	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	84
4	0	0	0	0	2	0	0	0	1	0	0	0	2	1	2	0	0	0	0	0	79
5	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	85
6	0	0	1	0	0	1	0	1	0	2	2	0	1	0	2	1	0	0	0	0	72
7	0	0	1	0	2	0	2	1	1	0	0	0	0	0	0	1	0	0	4	0	91
8	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	84
9	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	83
10	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	87
11	0	0	1	0	1	2	0	1	0	0	2	1	1	0	0	0	0	0	1	0	90
12	0	0	1	0	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	3	73
13	0	2	0	0	0	1	0	1	0	0	0	1	0	0	4	0	0	1	0	0	72
14	0	0	2	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	142
15	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	81
16	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	76
17	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	67
18	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	2	0	83
19	0	0	0	0	0	0	0	2	0	0	0	1	1	0	1	0	0	0	0	0	77
20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	84
21	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	0	0	0	77
22	0	0	0	2	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	86
23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	69
24	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	75
25	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	98
26	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	97
27	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	69
28	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	87
29	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	92
30	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	92
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	89
32	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	78
33	0	0	1	0	0	0	0	1	0	0	2	10	0	0	0	1	0	0	1	0	66
