	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	0	54	97	112	127	155	165	184	231	209	201	217	245	256	242	286	280	266	262	258	184667
2	0	67	105	125	126	158	162	187	217	206	197	222	245	259	261	238	260	277	250	291	178739
3	0	82	104	99	132	128	175	160	186	181	199	231	196	233	213	233	210	262	248	258	157203
4	0	76	85	100	132	121	124	140	167	157	152	171	148	180	155	219	167	188	209	174	122347
5	0	76	82	108	91	102	102	104	112	115	99	139	123	136	127	148	133	150	120	124	89546
6	0	75	67	91	101	96	79	102	84	96	102	87	115	95	130	106	120	134	138	95	72048
7	0	88	96	78	84	96	70	81	76	69	90	87	91	99	87	78	104	127	110	73	60468
8	0	66	88	75	71	95	78	71	95	78	90	90	66	93	80	90	73	77	99	72	55959
9	0	79	98	100	87	83	66	85	99	65	74	71	72	82	77	84	80	117	94	91	54718
10	0	63	95	70	79	66	58	80	71	65	77	73	92	62	108	70	68	94	115	97	53131
11	0	79	86	68	78	62	85	70	62	64	97	77	79	58	87	73	80	103	91	65	54270
12	0	75	78	75	71	56	79	91	59	64	85	88	65	107	62	72	68	83	84	73	53480
13	0	74	82	65	78	74	49	87	93	87	73	67	75	73	84	88	58	81	80	69	52602
14	0	67	81	72	71	86	81	102	62	68	58	64	54	90	70	96	91	75	76	80	52233
15	0	81	91	92	78	63	65	81	67	67	68	73	83	58	73	84	75	79	90	108	53777
16	0	82	74	77	65	73	60	77	73	60	87	84	83	101	70	82	65	85	95	69	51744
17	0	68	83	86	70	54	58	81	63	73	72	68	80	67	79	87	77	85	83	61	61513
18	0	91	74	91	73	67	87	48	63	87	93	74	93	108	54	106	62	78	98	108	52892
19	0	66	67	76	49	75	81	77	78	87	71	60	97	72	86	81	72	78	87	78	51640
20	0	81	69	66	76	64	74	60	71	71	66	75	89	71	71	61	81	55	96	80	52925
21	0	70	85	70	64	65	72	63	71	65	70	78	78	69	78	79	84	73	68	96	52182
22	0	40	43	37	51	51	58	52	51	73	72	53	69	54	62	58	50	71	72	64	51480
23	0	28	44	35	45	35	48	61	41	51	56	71	54	55	82	75	57	75	72	77	50641
24	0	24	33	42	50	37	41	59	50	70	66	67	77	57	59	60	76	72	74	72	53370
25	0	21	28	39	33	45	40	62	54	52	58	54	56	78	81	73	77	89	84	60	50515
26	0	19	31	42	33	48	48	39	54	47	63	49	67	59	65	72	61	70	88	72	50412
27	0	24	27	42	47	37	63	40	50	53	61	60	58	63	71	81	68	82	99	85	51476
28	0	27	27	32	36	39	45	51	54	71	69	58	63	61	59	84	68	73	73	78	51666
29	0	40	54	59	63	52	47	45	53	56	68	68	60	66	62	62	66	77	75	81	54201
30	0	27	37	42	39	48	48	62	67	68	72	68	61	60	73	79	57	67	87	81	53242
31	0	31	38	40	48	61	55	49	67	47	71	68	81	62	71	59	81	82	77	54	51294
32	0	21	32	33	53	40	54	53	68	70	81	59	73	68	74	86	71	87	66	85	51120
33	0	19	33	38	41	49	70	42	67	57	62	63	66	58	82	76	80	84	88	62	51312
34	0	20	32	32	37	38	47	64	52	59	58	60	63	68	70	75	55	76	67	58	51278
35	0	26	30	40	38	44	55	57	46	64	80	59	65	66	61	78	72	80	57	72	51003
36	0	34	37	38	51	51	53	45	62	58	51	54	56	79	61	63	80	97	70	77	52262
37	0	26	36	31	50	43	45	68	57	66	47	54	51	69	73	58	83	76	119	73	53831
38	0	21	28	44	51	50	48	68	59	48	68	57	61	69	67	69	70	69	84	69	51081
39	0	36	45	39	36	51	57	52	71	56	55	69	67	75	66	80	78	92	79	69	52347
40	0	21	36	32	52	33	69	55	44	58	62	45	71	75	87	65	58	90	86	70	51173
41	0	25	21	46	41	66	56	55	64	69	61	63	61	58	57	67	83	69	82	80	51385
42	0	30	36	27	49	47	43	49	52	71	75	62	88	44	75	72	75	94	73	77	52074
43	0	26	37	42	50	46	45	50	62	77	61	53	65	78	66	54	98	81	69	71	52161
44	0	31	40	36	58	61	53	74	62	51	72	55	80	77	81	74	75	83	87	56	51507
45	0	40	36	51	46	50	40	55	65	67	74	57	81	67	70	94	65	74	73	67	53819
46	0	33	47	44	48	44	48	49	68	58	69	58	76	65	83	67	71	67	81	80	52952
47	0	34	28	40	42	46	56	57	74	59	65	59	58	79	67	72	107	71	83	88	51281
48	0	23	31	40	43	40	39	65	69	76	68	46	56	56	90	78	74	70	77	85	52978
49	0	13	36	50	49	46	38	50	49	51	46	68	57	61	79	69	70	75	66	69	52391
50	0	27	24	53	37	36	39	38	64	57	74	64	52	67	77	74	67	73	75	87	53413
51	0	26	32	33	37	41	37	67	57	85	53	45	68	64	65	75	67	63	105	82	51356
52	0	33	37	35	43	33	44	52	57	59	54	43	72	62	85	82	76	79	96	85	52044
53	0	58	45	44	52	49	49	40	55	71	67	60	68	79	79	66	73	126	67	70	52784
54	0	59	72	69	75	64	85	56	76	71	70	58	51	81	73	85	84	68	85	63	53514
55	0	75	58	58	73	64	73	60	77	80	65	73	87	66	67	80	78	81	73	69	52353
56	0	67	76	70	74	87	62	56	79	68	80	68	71	100	96	75	76	97	80	86	51476
57	0	83	82	71	73	66	51	81	51	65	49	56	69	86	56	67	74	85	94	77	52256
58	0	60	79	88	66	79	62	75	61	68	67	76	71	97	71	67	86	86	92	94	51701
59	0	79	77	70	84	74	71	49	66	63	79	73	93	69	96	64	77	80	73	67	53624
60	0	79	80	79	82	86	73	61	80	76	80	68	82	71	74	80	73	73	71	75	52999
61	0	69	83	70	87	72	56	79	65	71	71	63	59	62	83	69	80	75	73	67	53826
